Date,US_High_Yield,lag,return
2010/02/11,1046.15,1048.5,-0.002243812556714353
2010/02/12,1045.04,1046.15,-0.0010615966069522642
2010/02/16,1047.22,1045.04,0.0020838717835172105
2010/02/17,1053.76,1047.22,0.006225686226174254
2010/02/18,1058.04,1053.76,0.004053419698935912
2010/02/19,1062.17,1058.04,0.0038958454338269277
2010/02/22,1065.78,1062.17,0.0033929401190873065
2010/02/23,1065.05,1065.78,-0.0006851790415565162
2010/02/24,1065.35,1065.05,0.00028163725308250065
2010/02/25,1064.82,1065.35,-0.0004976128768472421
2010/02/26,1067.25,1064.82,0.0022794758635429346
2010/03/01,1069.75,1067.25,0.0023397296588552052
2010/03/02,1073.69,1069.75,0.003676337511265615
2010/03/03,1075.25,1073.69,0.0014518788556534545
2010/03/04,1076.83,1075.25,0.001468347165419992
2010/03/05,1079.69,1076.83,0.0026524230489473055
2010/03/08,1084.03,1079.69,0.004011615015177661
2010/03/09,1086.28,1084.03,0.0020734372565112125
2010/03/10,1088.85,1086.28,0.002363078249057793
2010/03/11,1088.69,1088.85,-0.0001469548208419269
2010/03/12,1090.15,1088.69,0.0013401628559392975
2010/03/15,1090.28,1090.15,0.00011924253487105574
2010/03/16,1090.94,1090.28,0.0006051659347905414
2010/03/17,1092.94,1090.94,0.001831602981051006
2010/03/18,1095.2,1092.94,0.002065682089469334
2010/03/19,1095.68,1095.2,0.00043818009902896193
2010/03/22,1095.27,1095.68,-0.00037426687490427213
2010/03/23,1096.24,1095.27,0.0008852344395817724
2010/03/24,1096.64,1096.24,0.0003648170482986046
2010/03/25,1097.62,1096.64,0.0008932396937098019
2010/03/26,1099.37,1097.62,0.001593089062867925
2010/03/29,1100.82,1099.37,0.0013180681758617752
2010/03/30,1101.41,1100.82,0.0005358205220309387
2010/03/31,1100.71,1101.41,-0.0006357510249914711
2010/04/01,1101.44,1100.71,0.0006629884673969855
2010/04/02,1101.48,1101.44,3.6315435879785696e-5
2010/04/05,1103.44,1101.48,0.0017778427482646464
2010/04/06,1104.81,1103.44,0.0012408016988745274
2010/04/07,1106.86,1104.81,0.001853803313408342
2010/04/08,1106.65,1106.86,-0.00018974389149306603
2010/04/09,1108.14,1106.65,0.0013455002278206507
2010/04/12,1111.09,1108.14,0.002658581343585986
2010/04/13,1112.98,1111.09,0.0016995872027001369
2010/04/14,1115.42,1112.98,0.0021899129196993883
2010/04/15,1118.87,1115.42,0.0030882318248188767
2010/04/16,1120.57,1118.87,0.0015182369936663775
2010/04/19,1118.94,1120.57,-0.0014556758289359095
2010/04/20,1120.62,1118.94,0.0015002949821605327
2010/04/21,1122.53,1120.62,0.0017029627636109268
2010/04/22,1122.9,1122.53,0.00032955826131164656
2010/04/23,1123.51,1122.9,0.0005430887638437909
2010/04/26,1126.11,1123.51,0.002311502527235554
2010/04/27,1126.76,1126.11,0.0005770417450063903
2010/04/28,1124.95,1126.76,-0.0016076674081864084
2010/04/29,1126.17,1124.95,0.0010839050067907863
2010/04/30,1126.51,1126.17,0.000301862672533737
2010/05/03,1126.88,1126.51,0.0003283941113831901
2010/05/04,1125.67,1126.88,-0.0010743380758535537
2010/05/05,1119.55,1125.67,-0.005451595083898475
2010/05/06,1109.47,1119.55,-0.009044395037115294
2010/05/07,1097.64,1109.47,-0.01072000334395895
2010/05/10,1105.02,1097.64,0.006701013879296447
2010/05/11,1101.92,1105.02,-0.002809321539182008
2010/05/12,1107.97,1101.92,0.005475399332010689
2010/05/13,1110.29,1107.97,0.002091730316462481
2010/05/14,1105.31,1110.29,-0.0044954038514077865
2010/05/17,1103.57,1105.31,-0.0015754593820407337
2010/05/18,1103.26,1103.57,-0.00028094597412486877
2010/05/19,1096.7,1103.26,-0.005963762471124845
2010/05/20,1085.3,1096.7,-0.010449224314193373
2010/05/21,1082.24,1085.3,-0.002823479181809141
2010/05/24,1084.25,1082.24,0.001855536445314776
2010/05/25,1074.2,1084.25,-0.009312305244116637
2010/05/26,1080.03,1074.2,0.005412620038889315
2010/05/27,1082.88,1080.03,0.0026353400275009875
2010/05/28,1086.03,1082.88,0.0029046868839799345
2010/05/31,1086.03,1086.03,0.0
2010/06/01,1084.56,1086.03,-0.0013544706505950188
2010/06/02,1083.24,1084.56,-0.001217824673069856
2010/06/03,1087.15,1083.24,0.0036030429830038457
2010/06/04,1085.63,1087.15,-0.0013991294543931332
2010/06/07,1084.91,1085.63,-0.0006634294013547759
2010/06/08,1081.33,1084.91,-0.0033052692769341974
2010/06/09,1080.83,1081.33,-0.0004625004707445868
2010/06/10,1079.27,1080.83,-0.001444377826220311
2010/06/11,1079.81,1079.27,0.0005002130641376112
2010/06/14,1082.43,1079.81,0.002423413943186681
2010/06/15,1086.11,1082.43,0.0033939918401761915
2010/06/16,1090.94,1086.11,0.004437204404797335
2010/06/17,1097.26,1090.94,0.005776453316419072
2010/06/18,1099.91,1097.26,0.002412195037216236
2010/06/21,1106.46,1099.91,0.005937371557728888
2010/06/22,1106.03,1106.46,-0.0003887023267123979
2010/06/23,1105.31,1106.03,-0.0006511888949169986
2010/06/24,1102.36,1105.31,-0.002672502462603532
2010/06/25,1102.6,1102.36,0.00021769102473356838
2010/06/28,1104.6,1102.6,0.00181225131150331
2010/06/29,1100.45,1104.6,-0.003764091426405436
2010/06/30,1099.55,1100.45,-0.0008181818638242078
2010/07/01,1098.77,1099.55,-0.0007096328402900198
2010/07/02,1099.29,1098.77,0.00047314450897673055
2010/07/06,1102.41,1099.29,0.0028341754902694305
2010/07/07,1103.24,1102.41,0.00075261264405313
2010/07/08,1107.32,1103.24,0.003691376513578426
2010/07/09,1110.51,1107.32,0.0028766877532167
2010/07/12,1113.18,1110.51,0.0024014150201798756
2010/07/13,1117.41,1113.18,0.003792723064859338
2010/07/14,1119.91,1117.41,0.0022348175857738184
2010/07/15,1120.9,1119.91,0.0008836091095751897
2010/07/16,1122.09,1120.9,0.0010610837423721264
2010/07/19,1122.88,1122.09,0.0007037956254283273
2010/07/20,1123.48,1122.88,0.0005341975589558956
2010/07/21,1127.02,1123.48,0.0031459701574343413
2010/07/22,1129.09,1127.02,0.0018350174245558293
2010/07/23,1131.02,1129.09,0.0017078818899332049
2010/07/26,1134.1,1131.02,0.002719504395555461
2010/07/27,1136.92,1134.1,0.002483466855762728
2010/07/28,1138.39,1136.92,0.00129213180140475
2010/07/29,1138.65,1138.39,0.0002283666524345307
2010/07/30,1138.65,1138.65,0.0
2010/08/02,1140.34,1138.65,0.001483113405306824
2010/08/03,1142.34,1140.34,0.0017523266614460908
2010/08/04,1143.56,1142.34,0.0010674133740202763
2010/08/05,1144.17,1143.56,0.00053327972659023
2010/08/06,1144.43,1144.17,0.00022721314438367557
2010/08/09,1146.08,1144.43,0.0014407274235068712
2010/08/10,1145.15,1146.08,-0.0008117910913112425
2010/08/11,1140.81,1145.15,-0.003797096374816178
2010/08/12,1136.82,1140.81,-0.00350364552768756
2010/08/13,1136.14,1136.82,-0.0005983387479648883
2010/08/16,1137.65,1136.14,0.0013281791387749209
2010/08/17,1138.89,1137.65,0.0010893725764793416
2010/08/18,1140.39,1138.89,0.0013162053074209368
2010/08/19,1140.87,1140.39,0.00042082007932808807
2010/08/20,1139.48,1140.87,-0.0012191112523565195
2010/08/23,1140.46,1139.48,0.0008596717986915081
2010/08/24,1139.46,1140.46,-0.0008772238184908687
2010/08/25,1137.78,1139.46,-0.001475470573836013
2010/08/26,1138.54,1137.78,0.000667744454416308
2010/08/27,1138.52,1138.54,-1.756651120299324e-5
2010/08/30,1139.97,1138.52,0.0012727729292150158
2010/08/31,1139.06,1139.97,-0.000798585405511254
2010/09/01,1141.47,1139.06,0.0021135445682682885
2010/09/02,1143.6,1141.47,0.001864276032598866
2010/09/03,1145.09,1143.6,0.0013020550712461443
2010/09/07,1147.45,1145.09,0.0020588524812179543
2010/09/08,1149.1,1147.45,0.0014369382629668692
2010/09/09,1150.86,1149.1,0.00153046169806359
2010/09/10,1153.51,1150.86,0.0022999788820259326
2010/09/13,1157.67,1153.51,0.0035998965831662844
2010/09/14,1159.8,1157.67,0.0018382120154969428
2010/09/15,1160.89,1159.8,0.000939375858174607
2010/09/16,1163.06,1160.89,0.001867510601066158
2010/09/17,1164.33,1163.06,0.0010913513644483785
2010/09/20,1166.7,1164.33,0.002033436563781521
2010/09/21,1167.92,1166.7,0.0010451380619134198
2010/09/22,1167.25,1167.92,-0.0005738340406784559
2010/09/23,1165.99,1167.25,-0.001080043306716405
2010/09/24,1166.83,1165.99,0.0007201584659801696
2010/09/27,1169.05,1166.83,0.0019007831467376946
2010/09/28,1170.39,1169.05,0.0011455734248748684
2010/09/29,1171.53,1170.39,0.0009735602326657045
2010/09/30,1173.38,1171.53,0.001577886045804
2010/10/01,1176.08,1173.38,0.0022984014953184584
2010/10/04,1178.36,1176.08,0.0019367668852909858
2010/10/05,1181.36,1178.36,0.0025426759245172903
2010/10/06,1185.08,1181.36,0.003143965673501725
2010/10/07,1187.24,1185.08,0.0018210027288807495
2010/10/08,1188.31,1187.24,0.000900844075991003
2010/10/12,1190.55,1188.31,0.0018832555611023594
2010/10/13,1193.84,1190.55,0.0027596174182180633
2010/10/14,1193.09,1193.84,-0.00062842230369764
2010/10/15,1192.98,1193.09,-9.220182147018363e-5
2010/10/18,1194.01,1192.98,0.0008630116288106393
2010/10/19,1193.9,1194.01,-9.213077551262217e-5
2010/10/20,1193.52,1193.9,-0.0003183352767504033
2010/10/21,1194.92,1193.52,0.0011723134433667681
2010/10/22,1196.25,1194.92,0.0011124262492048231
2010/10/25,1198.87,1196.25,0.0021877826956719915
2010/10/26,1200.67,1198.87,0.0015002878365271144
2010/10/27,1201.28,1200.67,0.0005079206587259577
2010/10/28,1202.82,1201.28,0.0012811448863505603
2010/10/29,1203.68,1202.82,0.0007147309674717661
2010/11/01,1204.16,1203.68,0.00039869759316069064
2010/11/02,1205.3,1204.16,0.000946270189225551
2010/11/03,1206.45,1205.3,0.0009536644238901104
2010/11/04,1211.63,1206.45,0.004284397475433188
2010/11/05,1214.28,1211.63,0.0021847480360479565
2010/11/08,1215.98,1214.28,0.0013990274927628832
2010/11/09,1216.56,1215.98,0.00047686780977151955
2010/11/10,1213.23,1216.56,-0.0027409793314223663
2010/11/12,1209.1,1213.23,-0.003409943320580311
2010/11/15,1206.6,1209.1,-0.00206979417353903
2010/11/16,1199.63,1206.6,-0.0057933111083983135
2010/11/17,1198.8,1199.63,-0.0006921194557554244
2010/11/18,1201.44,1198.8,0.002199780909065474
2010/11/19,1200.14,1201.44,-0.0010826207138414645
2010/11/22,1199.59,1200.14,-0.0004583849096606585
2010/11/23,1195.15,1199.59,-0.0037081312272624345
2010/11/24,1193.56,1195.15,-0.001331262677197742
2010/11/26,1194.22,1193.56,0.0005528147625062374
2010/11/29,1192.52,1194.22,-0.0014245374757910767
2010/11/30,1189.62,1192.52,-0.002434786731800642
2010/12/01,1192.23,1189.62,0.0021915746538638814
2010/12/02,1195.29,1192.23,0.0025633307159891316
2010/12/03,1197.02,1195.29,0.0014463011077712196
2010/12/06,1199.18,1197.02,0.0018028550079725036
2010/12/07,1201.46,1199.18,0.0018994940395344884
2010/12/08,1200.33,1201.46,-0.0009409649331342251
2010/12/09,1200.56,1200.33,0.000191595617211604
2010/12/10,1200.74,1200.56,0.0001499187942677338
2010/12/13,1201.82,1200.74,0.0008990410834641693
2010/12/14,1201.57,1201.82,-0.00020803947832170877
2010/12/15,1200.38,1201.57,-0.0009908616726921338
2010/12/16,1200.4,1200.38,1.666125175958655e-5
2010/12/17,1201.02,1200.4,0.0005163611644576349
2010/12/20,1202.1,1201.02,0.0008988315795388502
2010/12/21,1203.57,1202.1,0.0012221129107157225
2010/12/22,1204.71,1203.57,0.0009467338392123992
2010/12/23,1205.23,1204.71,0.0004315460202910515
2010/12/27,1206.65,1205.23,0.0011775048211948302
2010/12/28,1207.55,1206.65,0.0007455886353184837
2010/12/29,1208.95,1207.55,0.0011587007296789409
2010/12/30,1210.18,1208.95,0.0010168945910251637
2010/12/31,1211.19,1210.18,0.0008342385166875133
2011/01/03,1215.67,1211.19,0.0036920177421881917
2011/01/04,1218.41,1215.67,0.0022513649159767724
2011/01/05,1219.25,1218.41,0.0006891855576647288
2011/01/06,1221.49,1219.25,0.001835509418371295
2011/01/07,1222.23,1221.49,0.0006056340518707515
2011/01/10,1222.17,1222.23,-4.9091801678891045e-5
2011/01/11,1223.24,1222.17,0.0008751089332950102
2011/01/12,1225.22,1223.24,0.0016173434988582258
2011/01/13,1227.06,1225.22,0.0015006445799796708
2011/01/14,1227.46,1227.06,0.00032592930881936155
2011/01/18,1229.37,1227.46,0.0015548494481052444
2011/01/19,1230.12,1229.37,0.0006098825555271858
2011/01/20,1229.58,1230.12,-0.00043907794338782224
2011/01/21,1230.42,1229.58,0.0006829268558110613
2011/01/24,1232.5,1230.42,0.0016890524211117253
2011/01/25,1234.29,1232.5,0.0014512790421372657
2011/01/26,1235.51,1234.29,0.000987934326040829
2011/01/27,1236.95,1235.51,0.0011648319186718936
2011/01/28,1237.77,1236.95,0.0006627012591406967
2011/01/31,1237.91,1237.77,0.00011310023924693269
2011/02/01,1239.52,1237.91,0.0012997341815097485
2011/02/02,1241.16,1239.52,0.0013222182941206029
2011/02/03,1242.42,1241.16,0.0010146644022759332
2011/02/04,1244.24,1242.42,0.0014638111563156642
2011/02/07,1246.84,1244.24,0.002087448772510214
2011/02/08,1248.28,1246.84,0.001154253230206237
2011/02/09,1248.56,1248.28,0.00022428349527725544
2011/02/10,1247.46,1248.56,-0.0008814032509461001
2011/02/11,1247.78,1247.46,0.00025648835523206515
2011/02/14,1249.11,1247.78,0.001065325365383174
2011/02/15,1249.41,1249.11,0.00024014216531575983
2011/02/16,1250.47,1249.41,0.0008480407567779125
2011/02/17,1252.44,1250.47,0.0015741679938994224
2011/02/18,1253.77,1252.44,0.001061363672519633
2011/02/22,1254.33,1253.77,0.0004465531751574048
2011/02/23,1252.87,1254.33,-0.0011646459516825303
2011/02/24,1251.57,1252.87,-0.0010381563277679362
2011/02/25,1252.52,1251.57,0.0007587587072173108
2011/02/28,1254.13,1252.52,0.0012845831858419032
2011/03/01,1256.0,1254.13,0.0014899629468976272
2011/03/02,1255.89,1256.0,-8.758345315307281e-5
2011/03/03,1256.41,1255.89,0.00041396330647280877
2011/03/04,1256.73,1256.41,0.0002546615005369901
2011/03/07,1257.07,1256.73,0.0002705068040995684
2011/03/08,1256.86,1257.07,-0.00016706909141284143
2011/03/09,1257.08,1256.86,0.00017502406625524713
2011/03/10,1254.87,1257.08,-0.0017595896177935444
2011/03/11,1253.72,1254.87,-0.0009168497686422583
2011/03/14,1253.99,1253.72,0.0002153359049037462
2011/03/15,1247.57,1253.99,-0.005132808403519817
2011/03/16,1249.57,1247.57,0.0016018328388831549
2011/03/17,1250.23,1249.57,0.0005280422556488418
2011/03/18,1252.62,1250.23,0.001909823382500342
2011/03/21,1254.88,1252.62,0.0018025927114333484
2011/03/22,1255.5,1254.88,0.0004939491332835999
2011/03/23,1255.39,1255.5,-8.761833459125512e-5
2011/03/24,1255.66,1255.39,0.00021504948212136554
2011/03/25,1255.89,1255.66,0.0001831538298207036
2011/03/28,1256.8,1255.89,0.0007243233664206983
2011/03/29,1256.7,1256.8,-7.957032031224998e-5
2011/03/30,1257.85,1256.7,0.0009146766460617073
2011/03/31,1258.19,1257.85,0.0002702659751587788
2011/04/01,1260.63,1258.19,0.0019374157448552864
2011/04/04,1262.92,1260.63,0.0018149041061850113
2011/04/05,1263.58,1262.92,0.0005224619157040422
2011/04/06,1265.45,1263.58,0.0014788281205015963
2011/04/07,1266.66,1265.45,0.0009557247450562301
2011/04/08,1267.4,1266.66,0.000584043014794311
2011/04/11,1268.66,1267.4,0.0009936674240158538
2011/04/12,1267.94,1268.66,-0.0005676890478092389
2011/04/13,1268.76,1267.94,0.0006465092668124228
2011/04/14,1268.59,1268.76,-0.00013399806905134426
2011/04/15,1269.13,1268.59,0.0004255788724920606
2011/04/18,1269.13,1269.13,0.0
2011/04/19,1269.29,1269.13,0.0001260626690706701
2011/04/20,1270.93,1269.29,0.0012912269235423324
2011/04/21,1271.86,1270.93,0.0007314800211322137
2011/04/25,1273.29,1271.86,0.0011237059901958446
2011/04/26,1274.3,1273.29,0.0007929062784164387
2011/04/27,1274.67,1274.3,0.00029031334429063804
2011/04/28,1275.74,1274.67,0.0008390808244786996
2011/04/29,1277.69,1275.74,0.0015273576162906366
2011/05/02,1279.34,1277.69,0.001290559930085422
2011/05/03,1279.75,1279.34,0.00032042640431395597
2011/05/04,1280.52,1279.75,0.0006014990787805985
2011/05/05,1280.51,1280.52,-7.809357953192375e-6
2011/05/06,1281.55,1280.51,0.0008118467616853309
2011/05/09,1282.67,1281.55,0.0008735600465037408
2011/05/10,1283.07,1282.67,0.00031180088648152804
2011/05/11,1283.88,1283.07,0.0006310991853251124
2011/05/12,1283.27,1283.88,-0.00047523519192971264
2011/05/13,1283.5,1283.27,0.00017921356460881555
2011/05/16,1284.91,1283.5,0.0010979556547798808
2011/05/17,1284.56,1284.91,-0.00027242972454555314
2011/05/18,1284.14,1284.56,-0.00032701366741338944
2011/05/19,1284.7,1284.14,0.00043599446354836147
2011/05/20,1284.88,1284.7,0.00014010071707737382
2011/05/23,1283.71,1284.88,-0.0009110057120196302
2011/05/24,1283.69,1283.71,-1.5579964165901572e-5
2011/05/25,1282.43,1283.69,-0.0009820274198091283
2011/05/26,1282.53,1282.43,7.797392555897176e-5
2011/05/27,1282.28,1282.53,-0.00019494621495663722
2011/05/31,1283.92,1282.28,0.0012781546436517743
2011/06/01,1284.75,1283.92,0.0006462488594376481
2011/06/02,1282.81,1284.75,-0.0015111626362642738
2011/06/03,1280.66,1282.81,-0.0016774142113034074
2011/06/06,1280.49,1280.66,-0.0001327528651184906
2011/06/07,1279.03,1280.49,-0.0011408390310307936
2011/06/08,1276.86,1279.03,-0.0016980390559870884
2011/06/09,1274.38,1276.86,-0.0019441532597044286
2011/06/10,1273.81,1274.38,-0.0004473763804950792
2011/06/13,1271.9,1273.81,-0.0015005639749965383
2011/06/14,1271.14,1271.9,-0.0005977098454019725
2011/06/15,1270.39,1271.14,-0.0005901956866702918
2011/06/16,1266.1,1270.39,-0.00338263039915887
2011/06/17,1265.06,1266.1,-0.0008217576593541054
2011/06/20,1262.69,1265.06,-0.0018751859910777213
2011/06/21,1263.16,1262.69,0.0003721519531438844
2011/06/22,1265.22,1263.16,0.0016295022550592009
2011/06/23,1263.95,1265.22,-0.0010042821215989761
2011/06/24,1264.07,1263.95,9.493595785681208e-5
2011/06/27,1262.86,1264.07,-0.0009576839029810102
2011/06/28,1262.75,1262.86,-8.710766909381107e-5
2011/06/29,1266.31,1262.75,0.002815277100041591
2011/06/30,1271.42,1266.31,0.004027226620956448
2011/07/01,1273.27,1271.42,0.001454008406470031
2011/07/05,1276.79,1273.27,0.0027607211090430184
2011/07/06,1277.56,1276.79,0.000602893122182202
2011/07/07,1280.64,1277.56,0.0024079442484588043
2011/07/08,1281.75,1280.64,0.0008663787084959296
2011/07/11,1278.94,1281.75,-0.002194721835079072
2011/07/12,1277.14,1278.94,-0.0014084068554520712
2011/07/13,1279.18,1277.14,0.0015960446525093985
2011/07/14,1279.69,1279.18,0.0003986134557463217
2011/07/15,1280.78,1279.69,0.000851406238576935
2011/07/18,1280.15,1280.78,-0.000492008772367214
2011/07/19,1280.56,1280.15,0.0003202236906982847
2011/07/20,1282.08,1280.56,0.0011862767913175531
2011/07/21,1284.25,1282.08,0.0016911313176173337
2011/07/22,1286.65,1284.25,0.0018670509916187683
2011/07/25,1287.38,1286.65,0.0005672039716477784
2011/07/26,1288.49,1287.38,0.0008618447893002923
2011/07/27,1287.31,1288.49,-0.0009162202675261355
2011/07/28,1286.78,1287.31,-0.00041179601916763175
2011/07/29,1286.16,1286.78,-0.00048193895854620195
2011/08/01,1286.54,1286.16,0.00029540949412165673
2011/08/02,1282.6,1286.54,-0.0030671766340635287
2011/08/03,1278.65,1282.6,-0.003084433875336856
2011/08/04,1270.29,1278.65,-0.006559612997179443
2011/08/05,1261.62,1270.29,-0.006848611433848184
2011/08/08,1238.58,1261.62,-0.018431047297844394
2011/08/09,1228.75,1238.58,-0.007968169649177348
2011/08/10,1224.6,1228.75,-0.0033831324175217503
2011/08/11,1215.67,1224.6,-0.00731889492733373
2011/08/12,1225.23,1215.67,0.007833216340563887
2011/08/15,1233.16,1225.23,0.0064513990898342755
2011/08/16,1236.22,1233.16,0.002478356159256734
2011/08/17,1239.82,1236.22,0.00290787106566448
2011/08/18,1233.91,1239.82,-0.004778218515720134
2011/08/19,1230.41,1233.91,-0.002840542099535881
2011/08/22,1228.95,1230.41,-0.0011873009006508894
2011/08/23,1220.62,1228.95,-0.006801219895540278
2011/08/24,1217.76,1220.62,-0.002345820841311408
2011/08/25,1220.16,1217.76,0.0019688921501179735
2011/08/26,1219.29,1220.16,-0.0007132755636609645
2011/08/29,1222.89,1219.29,0.0029481877728452233
2011/08/30,1226.21,1222.89,0.0027112016934136562
2011/08/31,1234.68,1226.21,0.0068837156039220915
2011/09/01,1238.88,1234.68,0.0033959184626937144
2011/09/02,1239.02,1238.88,0.00011299891048821564
2011/09/06,1229.92,1239.02,-0.00737161794807939
2011/09/07,1234.28,1229.92,0.003538677501619958
2011/09/08,1236.37,1234.28,0.0016918628689079895
2011/09/09,1234.8,1236.37,-0.0012706533433455292
2011/09/12,1227.11,1234.8,-0.006247202383621975
2011/09/13,1225.88,1227.11,-0.001002857820934011
2011/09/14,1228.5,1225.88,0.002134959537785086
2011/09/15,1229.93,1228.5,0.0011633442166560926
2011/09/16,1232.87,1229.93,0.0023875275268556706
2011/09/19,1231.79,1232.87,-0.0008763886857616754
2011/09/20,1232.44,1231.79,0.000527548171294967
2011/09/21,1232.05,1232.44,-0.00031649550475432164
2011/09/22,1220.51,1232.05,-0.00941064452269913
2011/09/23,1215.43,1220.51,-0.004170880534338117
2011/09/26,1212.89,1215.43,-0.00209198205041794
2011/09/27,1213.8,1212.89,0.0007499928236853748
2011/09/28,1209.45,1213.8,-0.00359022360261374
2011/09/29,1204.24,1209.45,-0.004317048246892163
2011/09/30,1194.32,1204.24,-0.008271676806914208
2011/10/03,1184.39,1194.32,-0.008349111647090623
2011/10/04,1165.22,1184.39,-0.01631796372498151
2011/10/05,1167.71,1165.22,0.002134655515190431
2011/10/06,1179.77,1167.71,0.010274938318573845
2011/10/07,1185.4,1179.77,0.004760766146711504
2011/10/11,1194.22,1185.4,0.007412982232379406
2011/10/12,1206.28,1194.22,0.010047991224134911
2011/10/13,1209.68,1206.28,0.0028146179941614946
2011/10/14,1214.53,1209.68,0.004001308855996477
2011/10/17,1218.82,1214.53,0.0035260068997047256
2011/10/18,1219.63,1218.82,0.0006643564803807678
2011/10/19,1228.34,1219.63,0.007116130308515878
2011/10/20,1231.13,1228.34,0.002268782458631158
2011/10/21,1239.21,1231.13,0.00654163298485777
2011/10/24,1246.03,1239.21,0.005488417311599214
2011/10/25,1252.07,1246.03,0.004835684536138807
2011/10/26,1253.29,1252.07,0.0009739120097957965
2011/10/27,1265.17,1253.29,0.00943440683419361
2011/10/28,1268.45,1265.17,0.0025891821444332663
2011/10/31,1265.89,1268.45,-0.002020250535209378
2011/11/01,1255.68,1265.89,-0.008098173596563285
2011/11/02,1259.12,1255.68,0.002735805746456599
2011/11/03,1262.23,1259.12,0.0024669336484235416
2011/11/04,1263.36,1262.23,0.0008948404732382897
2011/11/07,1263.43,1263.36,5.5406266463720044e-5
2011/11/08,1263.13,1263.43,-0.00023747704500198807
2011/11/09,1255.03,1263.13,-0.006433290923819612
2011/11/10,1253.47,1255.03,-0.0012437713383341986
2011/11/14,1254.35,1253.47,0.0007018047835325447
2011/11/15,1251.02,1254.35,-0.0026582915584985045
2011/11/16,1250.06,1251.02,-0.0007676684049648941
2011/11/17,1247.69,1250.06,-0.0018977085066609334
2011/11/18,1244.84,1247.69,-0.002286834053778719
2011/11/21,1238.41,1244.84,-0.0051787088456833885
2011/11/22,1233.94,1238.41,-0.003615996821322298
2011/11/23,1229.41,1233.94,-0.0036779224279808176
2011/11/25,1228.79,1229.41,-0.0005044341494970794
2011/11/28,1232.73,1228.79,0.003201276743488357
2011/11/29,1232.44,1232.73,-0.0002352778926706378
2011/11/30,1238.6,1232.44,0.004985765313682222
2011/12/01,1243.01,1238.6,0.003554148026681858
2011/12/02,1248.43,1243.01,0.004350904336619443
2011/12/05,1253.91,1248.43,0.004379907415062334
2011/12/06,1255.63,1253.91,0.0013707693595828019
2011/12/07,1257.61,1255.63,0.0015756556553645495
2011/12/08,1258.21,1257.61,0.00047698166909881934
2011/12/09,1257.15,1258.21,-0.0008428217533458238
2011/12/12,1255.98,1257.15,-0.0009311098785413918
2011/12/13,1257.35,1255.98,0.0010901872302389037
2011/12/14,1255.92,1257.35,-0.0011379598326604068
2011/12/15,1255.61,1255.92,-0.0002468614761310661
2011/12/16,1257.06,1255.61,0.0011541508920451804
2011/12/19,1258.59,1257.06,0.001216385577205159
2011/12/20,1260.7,1258.59,0.0016750755120424898
2011/12/21,1261.94,1260.7,0.0009830971520861098
2011/12/22,1264.0,1261.94,0.001631076317493374
2011/12/23,1265.13,1264.0,0.0008935879730911367
2011/12/27,1266.92,1265.13,0.0014138743691392008
2011/12/28,1268.87,1266.92,0.001537982549324468
2011/12/29,1270.23,1268.87,0.001071245819431077
2011/12/30,1271.5,1270.23,0.0009993194443849163
2012/01/03,1277.59,1271.5,0.004778184832041177
2012/01/04,1279.72,1277.59,0.0016658132901765654
2012/01/05,1280.28,1279.72,0.0004375000069787305
2012/01/06,1282.05,1280.28,0.0013815552887663785
2012/01/09,1283.59,1282.05,0.001200480336249754
2012/01/10,1286.08,1283.59,0.0019379926444500484
2012/01/11,1286.44,1286.08,0.000279881207803534
2012/01/12,1287.24,1286.44,0.000621677928697828
2012/01/13,1285.67,1287.24,-0.0012204081719628945
2012/01/17,1287.64,1285.67,0.0015311022650612571
2012/01/18,1288.78,1287.64,0.0008849489403104371
2012/01/19,1293.15,1288.78,0.003385067893296956
2012/01/20,1294.32,1293.15,0.0009043583730372617
2012/01/23,1297.57,1294.32,0.002507823791379593
2012/01/24,1298.89,1297.57,0.0010167690730611412
2012/01/25,1302.11,1298.89,0.002475972045368202
2012/01/26,1308.85,1302.11,0.005162863445864474
2012/01/27,1310.17,1308.85,0.001008010715282559
2012/01/30,1308.7,1310.17,-0.001122621706602267
2012/01/31,1310.1,1308.7,0.0010691920981900083
2012/02/01,1312.56,1310.1,0.0018759585470027318
2012/02/02,1313.78,1312.56,0.0009290496186720176
2012/02/03,1316.84,1313.78,0.002326448806861059
2012/02/06,1319.06,1316.84,0.0016844345573838737
2012/02/07,1320.46,1319.06,0.0010607990326159111
2012/02/08,1322.95,1320.46,0.001883930783690424
2012/02/09,1323.82,1322.95,0.0006574050872067971
2012/02/10,1320.7,1323.82,-0.0023595975432986194
2012/02/13,1323.13,1320.7,0.001838242764682363
2012/02/14,1323.44,1323.13,0.00023426548431970673
2012/02/15,1323.37,1323.44,-5.289386092499626e-5
2012/02/16,1321.75,1323.37,-0.0012248973222765969
2012/02/17,1324.73,1321.75,0.0022520489551993705
2012/02/21,1327.36,1324.73,0.001983342090293938
2012/02/22,1329.13,1327.36,0.0013325856765344923
2012/02/23,1331.81,1329.13,0.0020143264456757848
2012/02/24,1335.7,1331.81,0.0029165796997965288
2012/02/27,1337.13,1335.7,0.0010700270024219805
2012/02/28,1339.15,1337.13,0.0015095583299142845
2012/02/29,1341.22,1339.15,0.0015445631845825147
2012/03/01,1342.17,1341.22,0.0007080596109325654
2012/03/02,1342.86,1342.17,0.0005139607491821963
